GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,control_mode,shiftLevel
2284.0,370108.81,121.51293468,37.43365408,44.82,352.11,2.862,3,2.9609375,3
2284.0,370108.91,121.51293447,37.4336548,44.81,352.2,3.0492,3,2.9453125,3
2284.0,370109.01,121.51293429,37.43365554,44.82,352.35,2.9484,3,2.9609375,3
2284.0,370109.11,121.51293415,37.43365623,44.82,352.45,2.7,3,2.9453125,3
2284.0,370109.21,121.51293397,37.43365694,44.82,352.5,2.7972,3,2.9609375,3
2284.0,370109.32,121.51293382,37.43365773,44.82,352.59,2.8764000000000003,3,2.9609375,3
2284.0,370109.42,121.51293371,37.43365842,44.82,352.58,3.0636,3,2.9609375,3
2284.0,370109.51,121.51293357,37.43365904,44.82,352.51,2.754,3,2.9453125,3
2284.0,370109.61,121.51293353,37.43365975,44.82,352.58,2.5704,3,2.9453125,3
2284.0,370109.71,121.5129335,37.43366044,44.83,352.52,2.8224,3,2.9453125,3
2284.0,370109.81,121.51293346,37.43366117,44.83,352.47,3.1716,3,2.9453125,3
2284.0,370109.91,121.51293337,37.43366182,44.83,352.25,2.7072000000000003,3,2.921875,3
2284.0,370110.01,121.51293331,37.43366251,44.84,352.21,2.6316,3,2.921875,3
2284.0,370110.11,121.51293331,37.43366329,44.84,352.37,2.7468,3,2.90625,3
2284.0,370110.21,121.51293318,37.43366399,44.84,352.38,3.042,3,2.90625,3
2284.0,370110.31,121.51293301,37.43366465,44.84,352.31,3.1104,3,2.8828125,3
2284.0,370110.41,121.51293293,37.43366538,44.85,352.4,2.79,3,2.8828125,3
2284.0,370110.52,121.51293284,37.43366623,44.85,352.51,2.5343999999999998,3,2.8671875,3
2284.0,370110.62,121.51293274,37.43366695,44.85,352.63,2.9016,3,2.8671875,3
2284.0,370110.71,121.51293267,37.4336676,44.85,352.68,3.2616,3,2.8515625,3
2284.0,370110.81,121.51293251,37.43366827,44.86,352.57,2.8908,3,2.8515625,3
2284.0,370110.91,121.51293245,37.43366902,44.86,352.7,2.4696000000000002,3,2.828125,3
2284.0,370111.01,121.5129324,37.43366978,44.86,352.98,2.5596,3,2.8125,3
2284.0,370111.11,121.51293228,37.43367042,44.86,352.94,2.8728000000000002,3,2.7890625,3
2284.0,370111.21,121.51293216,37.43367108,44.86,352.95,2.9628,3,2.75,3
2284.0,370111.31,121.51293207,37.43367179,44.86,353.08,2.7252,3,2.75,3
2284.0,370111.41,121.51293196,37.43367249,44.86,353.18,2.502,3,2.75,3
2284.0,370111.51,121.51293191,37.43367319,44.86,353.3,2.6928,3,2.734375,3
2284.0,370111.61,121.51293181,37.43367388,44.86,353.37,3.0276,3,2.71875,3
2284.0,370111.71,121.51293171,37.43367449,44.86,353.34,2.466,3,2.71875,3
2284.0,370111.81,121.51293163,37.4336751,44.86,353.38,2.43,3,2.71875,3
2284.0,370111.91,121.51293151,37.43367574,44.86,353.39,2.6352,3,2.734375,3
2284.0,370112.01,121.5129314,37.43367637,44.86,353.4,2.4012000000000002,3,2.734375,3
2284.0,370112.11,121.51293129,37.43367699,44.86,353.33,2.6676,3,2.75,3
2284.0,370112.21,121.5129312,37.43367767,44.86,353.4,2.6964,3,2.7890625,3
2284.0,370112.31,121.51293117,37.43367834,44.86,353.46,2.7792000000000003,3,2.8125,3
2284.0,370112.41,121.51293107,37.43367901,44.86,353.44,2.7396000000000003,3,2.8515625,3
2284.0,370112.51,121.51293098,37.43367971,44.86,353.52,2.7864,3,2.8671875,3
2284.0,370112.61,121.51293086,37.43368038,44.86,353.52,2.9052000000000002,3,2.8828125,3
2284.0,370112.71,121.51293074,37.43368105,44.85,353.5,2.4552,3,2.8828125,3
2284.0,370112.81,121.51293062,37.43368171,44.85,353.57,2.7432000000000003,3,2.8828125,3
2284.0,370112.91,121.51293046,37.43368239,44.85,353.63,2.9772,3,2.90625,3
